Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODQ3NTkyMjcyMDQ0NTc6MTY3NTQ0NDg5NjpzcF9idGY6MjAwMzEzMDc1NzYzOTg6OjA6Og&url=%2FHEROZ-Hammer-Backpack-Resistant-Durable%2Fdp%2FB07M82M8G7%2Fref%3Dsr_1_64_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444896%26sprefix%3Dba%252Caps%252C283%26sr%3D8-64-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 1000),"1,424",4.3 out of 5 stars,"7,644","Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,, Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis; Separate laptop compartment, Internal compartments with organizer pockets and internal divider for organization, Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap, Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid; Compartment Description: Greater Than 17 Inches, ",ASIN : B07M82M8G7,"Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,, Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis; Separate laptop compartment, Internal compartments with organizer pockets and internal divider for organization, Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap, Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid; Compartment Description: Greater Than 17 Inches, ",Manufacturer : Heroz
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODQ3NTkyMjcyMDQ0NTc6MTY3NTQ0NDg5NjpzcF9idGY6MjAxMTE4MjUyMjczOTg6OjA6Og&url=%2FGenie-Glitter-Backpack-Women-compartments%2Fdp%2FB097JHQH13%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675444896%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","1,099",4.3 out of 5 stars,303,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months, 3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics., Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!, Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle., Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack., ",ASIN : B097JHQH13,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months, 3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics., Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!, Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle., Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack., ","Manufacturer : Safari, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI0MzkyNDcxNzA1NTUwOjE2NzU0NDUxNzc6c3BfYXRmX25leHQ6MjAwOTI1NDE5NTI0OTg6OjA6Og&url=%2FAfco-Bags-Lightweight-Fashionable-Backpacks%2Fdp%2FB0BLP28FW7%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445177%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Afco Bags 40Liters Lightweight Fashionable Printed Casual College bags Best Laptop Backpacks Stylish School/College/Office/Travel Backpack For Men & Women,549,2.0 out of 5 stars,3,"Generous overall size of 15 x 10 x 19 inches (LxBxH); 4 Compartments , including a padded laptop compartment ideal for carrying laptops up to 14 inches, It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack ,etc, Stylish & High Grade Quality Fabric; Ideal For Students, Professionals, Travelers And Daily Commuters And Also Best To Carry In Business Meetings Light Weight Bag., Comfortable & Light Weight With Adjustable Shoulder Straps || Mesh pockets on one sides to accommodate your water bottles. || Number of compartments: 6, Care Instructions: Hand Wash Only || Material : Polyester || Color: Navy-Blue || Pattern :Printed || Style : Regular || Type : Backpacks || Gender : Unisex, ",ASIN : B0BLP28FW7,"Generous overall size of 15 x 10 x 19 inches (LxBxH); 4 Compartments , including a padded laptop compartment ideal for carrying laptops up to 14 inches, It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack ,etc, Stylish & High Grade Quality Fabric; Ideal For Students, Professionals, Travelers And Daily Commuters And Also Best To Carry In Business Meetings Light Weight Bag., Comfortable & Light Weight With Adjustable Shoulder Straps || Mesh pockets on one sides to accommodate your water bottles. || Number of compartments: 6, Care Instructions: Hand Wash Only || Material : Polyester || Color: Navy-Blue || Pattern :Printed || Style : Regular || Type : Backpacks || Gender : Unisex, ",Manufacturer : AFCO BAGS
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI0MzkyNDcxNzA1NTUwOjE2NzU0NDUxNzc6c3BfYXRmX25leHQ6MjAwMzY2NTUwNjYyMDQ6OjA6Og&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LFX8ZZ%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445177%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Light Grey Oxford Fabric),"1,499",4.4 out of 5 stars,"1,567","PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Age Range Description: Adult; Special Features: Laptop Compartment; Pocket Description: Utility Pocket; Style Name: Travel Backpacks, Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult, Compartment Description: Greater Than 17 Inches; Water Resistance Level: Water Resistant, ",ASIN : B084LFX8ZZ,"PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Age Range Description: Adult; Special Features: Laptop Compartment; Pocket Description: Utility Pocket; Style Name: Travel Backpacks, Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult, Compartment Description: Greater Than 17 Inches; Water Resistance Level: Water Resistant, ",Manufacturer : Fatmug Designs
https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-67,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","1,199",4.0 out of 5 stars,"2,428","?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner also suitable for Hiking or trekking. Size: 21 inch X 14 inch X 10.5 inch. Capacity : 50 liters. This Bag/Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects, ?MADE IN INDIA - This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets, 4 lash points for yoga mat/help and 1 chest belt pocket to keep valuables.;Compartment Description: Greater Than 17 Inches; Age Range Description: Adult; Pocket Description: Zipper Pocket; Style Name: Casual Backpack; Color Name: Black; Pattern Name: Solid, ?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 17.3"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft. This Bag cum backpack can be used for office, college, school or even for hiking or trekking., ?INBUILT RAIN COVER - Inbuilt raincover pocket at the bottom with Rain cover provided to help you protect your stuff from rain and dust. The Raincover is made of premium imported polyester fabric that can withstand heavy rains, ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 load lifters on the backside to adjust your shoulder position based on weight. 2 Side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with adjustable sternum straps for chest support and adjustable padded hip belt for weight balancing on chest and hips, ",ASIN : B08NHL52MK,"?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner also suitable for Hiking or trekking. Size: 21 inch X 14 inch X 10.5 inch. Capacity : 50 liters. This Bag/Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects, ?MADE IN INDIA - This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets, 4 lash points for yoga mat/help and 1 chest belt pocket to keep valuables.;Compartment Description: Greater Than 17 Inches; Age Range Description: Adult; Pocket Description: Zipper Pocket; Style Name: Casual Backpack; Color Name: Black; Pattern Name: Solid, ?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 17.3"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft. This Bag cum backpack can be used for office, college, school or even for hiking or trekking., ?INBUILT RAIN COVER - Inbuilt raincover pocket at the bottom with Rain cover provided to help you protect your stuff from rain and dust. The Raincover is made of premium imported polyester fabric that can withstand heavy rains, ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 load lifters on the backside to adjust your shoulder position based on weight. 2 Side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with adjustable sternum straps for chest support and adjustable padded hip belt for weight balancing on chest and hips, ","Manufacturer : Akshaya Rubbers, Hebbal Industrial Area, Mysore, 7022982998"
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-68,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","1,499",4.4 out of 5 stars,"1,567","PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Special Features: Laptop Compartment, Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Travel Backpacks, Water Resistance Level: Water Resistant; Compartment Description: Greater Than 17 Inches, ",ASIN : B084LF4RT5,"PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Special Features: Laptop Compartment, Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Travel Backpacks, Water Resistance Level: Water Resistant; Compartment Description: Greater Than 17 Inches, ",Manufacturer : Fatmug Designs
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-69,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),662,4.4 out of 5 stars,93,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer., One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides., Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps., World’s best Japanese brand YKK zippers and sliders., Comes with the F Gear promise of quality and durability., ",ASIN : B097K6KD7W,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer., One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides., Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps., World’s best Japanese brand YKK zippers and sliders., Comes with the F Gear promise of quality and durability., ","Manufacturer : Uber Fashion Merchandise Pvt Ltd, Uber Fashion Merchandise Pvt Ltd 17G 46 3 1Flr 2Stage Yeshwantpur Bangalore560022 contact@fgear.in 9066161590"
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-65,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,449,4.2 out of 5 stars,"7,166","Strong stitching at major stress points provide long-lasting durability against daily activities. Main compartment with zip closure, Durable zippers and enhanced by strong stitching at major stress points, Lightweight and fold-able, It's easy to fold up into small compact space., Water-resistant finish to save inner items from water splashes ., Optimum quality of accessories and zipper for smoother functioning and high durability, ",ASIN : B07222KX3S,"Strong stitching at major stress points provide long-lasting durability against daily activities. Main compartment with zip closure, Durable zippers and enhanced by strong stitching at major stress points, Lightweight and fold-able, It's easy to fold up into small compact space., Water-resistant finish to save inner items from water splashes ., Optimum quality of accessories and zipper for smoother functioning and high durability, ","Manufacturer : Freewill Sports Private Limited, Freewill Sports Private Limited - 391 Leather Complex Kapurthala Road Jalandhar,144021 (Punjab) Contact No. - 0181-5057000,5099000"
https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-66,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,664,4.1 out of 5 stars,"3,613","Suitable for a short business trip or a quick weekend getaway. Size In inches?17""L*4.5""W*12.4""H. weight: 800grm, Laptop padding? The laptop padding fits 15.6 inch laptop for business travel. Other compartment fits 17inch Laptop. Large capacity and front and interior pockets organization for all your business needs., Removable, adjustable padded shoulder strap, HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining., PERFECT GIFT :With a mutlipurpose use and a classy distressed Vintage inspired look which never goes out of style , This bag is a great gift idea for Fathers Day , Birthdays , Valentines Day , Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists , students and all sorts of officials. The bag can be used as a Leather messenger bag for men and women ,laptop bags briefcase , college bag, meeting bag, gift idea, ",ASIN : B0855F8174,"Suitable for a short business trip or a quick weekend getaway. Size In inches?17""L*4.5""W*12.4""H. weight: 800grm, Laptop padding? The laptop padding fits 15.6 inch laptop for business travel. Other compartment fits 17inch Laptop. Large capacity and front and interior pockets organization for all your business needs., Removable, adjustable padded shoulder strap, HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining., PERFECT GIFT :With a mutlipurpose use and a classy distressed Vintage inspired look which never goes out of style , This bag is a great gift idea for Fathers Day , Birthdays , Valentines Day , Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists , students and all sorts of officials. The bag can be used as a Leather messenger bag for men and women ,laptop bags briefcase , college bag, meeting bag, gift idea, ",Manufacturer : Bagneeds
https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-67,Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,"2,705",4.3 out of 5 stars,"4,565","GENUINE LEATHER: This Product is made of 100% Full Grain Genuine Leather. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.;Water Resistance Level: Water Resistant; Lock Type: Combination Lock, FEATURES: Fits up Upto 16 Inch Laptop | Padded & adjustable shoulder Straps | Padded Laptop Compartment | 1 Main Compartments | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 40 B - 9 H - 29 cm, DESIGN DECENCY: This Hammonds Flycatcher genuine leather office bag Is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this bag as a messenger bag, shoulder bag, briefcase or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use., MULTI-FUNCTIONAL COMPARTMENT: Roomy compartments provide separated space for your 16” Laptop/MacBook/notebook files, pens, wallet and all your items. Padded laptop compartment offers perfect protection for your laptop from accidental bumps and shocks., PERFECT GIFT: This bag is a great gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists, students, and all sorts of officials., ",ASIN : B07P2TQH78,"GENUINE LEATHER: This Product is made of 100% Full Grain Genuine Leather. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.;Water Resistance Level: Water Resistant; Lock Type: Combination Lock, FEATURES: Fits up Upto 16 Inch Laptop | Padded & adjustable shoulder Straps | Padded Laptop Compartment | 1 Main Compartments | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 40 B - 9 H - 29 cm, DESIGN DECENCY: This Hammonds Flycatcher genuine leather office bag Is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this bag as a messenger bag, shoulder bag, briefcase or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use., MULTI-FUNCTIONAL COMPARTMENT: Roomy compartments provide separated space for your 16” Laptop/MacBook/notebook files, pens, wallet and all your items. Padded laptop compartment offers perfect protection for your laptop from accidental bumps and shocks., PERFECT GIFT: This bag is a great gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists, students, and all sorts of officials., ","Manufacturer : Hindustan Foam, Hindustan Foam, 16m Golam Jilani Khan Road, Kolkata 700039, Contact : 9831172714"
https://www.amazon.in/EcoRight-Womens-Reusable-Ecofriendly-0202F01/dp/B06XRQRDCY/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-68,"Eco Right Large Tote Bag for Women with Zip, Stylish Cotton Handbags, Canvas Tote Bags for College",519,4.1 out of 5 stars,"7,081","Care Instructions: Machine Wash, SPACIOUS & STURDY: Measuring 17 inch x 14.5 inch in medium size with a 4 inch bottom gusset, these canvas tote bags for women stylish are light weight with an inner pocket to store your essentials., CANVAS TOTE BAG WITH ZIP: These big ladies handbags for women come with zip closure & have a zippered pocket inside. It has ample capacity to fit your groceries, books & carry travelling essentials., AESTHETIC HANDBAG : These shoulder bags for women with latest original graphic design give major boho Y2k fashion vibes & are just the right utility totebag for carrying laptop to work or school, Also makes a cute gifts for women & girls., REUSABLE & EASY TO WASH: These cute printed cotton tote bags for women are machine washable & have multiple use, they can easily be used as beach bag, shopping bag with zip, side bag for college, gym, travel, office purse., ECO FRIENDLY & ETHICAL: All our simple totes are vegan and made in ethically certified facilities (SEDEX 4-pillar) that run on solar power. All our cloth hand bags are packaged in recycled packaging. Quick delivery & easy return., ",ASIN : B06XRQRDCY,"Care Instructions: Machine Wash, SPACIOUS & STURDY: Measuring 17 inch x 14.5 inch in medium size with a 4 inch bottom gusset, these canvas tote bags for women stylish are light weight with an inner pocket to store your essentials., CANVAS TOTE BAG WITH ZIP: These big ladies handbags for women come with zip closure & have a zippered pocket inside. It has ample capacity to fit your groceries, books & carry travelling essentials., AESTHETIC HANDBAG : These shoulder bags for women with latest original graphic design give major boho Y2k fashion vibes & are just the right utility totebag for carrying laptop to work or school, Also makes a cute gifts for women & girls., REUSABLE & EASY TO WASH: These cute printed cotton tote bags for women are machine washable & have multiple use, they can easily be used as beach bag, shopping bag with zip, side bag for college, gym, travel, office purse., ECO FRIENDLY & ETHICAL: All our simple totes are vegan and made in ethically certified facilities (SEDEX 4-pillar) that run on solar power. All our cloth hand bags are packaged in recycled packaging. Quick delivery & easy return., ",Manufacturer : EcoRight
https://www.amazon.in/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675445177&sprefix=ba%2Caps%2C283&sr=8-69,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),239,3.7 out of 5 stars,"10,957","Non-Toxic and soft fabric good quality and washable, Soft and cuddly filling printed work, Soft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bag, Very attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved one, trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper, ",ASIN : B07Y2BFJ1B,"Non-Toxic and soft fabric good quality and washable, Soft and cuddly filling printed work, Soft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bag, Very attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved one, trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper, ","Manufacturer : Rushi Enterprise, Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI0MzkyNDcxNzA1NTUwOjE2NzU0NDUxNzc6c3BfbXRmOjIwMTEwMDgyMjQxNjk4OjowOjo&url=%2Fbg1905-Capacity-Laptop-Travelling-Backpack%2Fdp%2FB082MKHDJ1%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675445177%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,999",4.4 out of 5 stars,60,"Compartment: Outside 4 compartments including 2 water bottle slot, 1 buckle for keeping quick access belonging, Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, Back pouch for antitheft zipper pocket, Multifunction designs fits for 15.6-inch laptop up to 17-inch laptop., Thick back Air mesh cushion supports your spinal during excess weight with air cushion belt carrying system easy to carry on shoulder, Water resistance material protecting your electronic devices., Anti-theft zip at back protecting your electronic gadgets and cards and wallets protects your laptop and other electronic devices, External USB charging with earphone hole.; Use in daily life from office to gym to travelling.; Special Features: Earphone Cord Support; Strap Type: Adjustable; Age Range Description: Adult, Pattern Name: Solid, ",ASIN : B082MKHDJ1,"Compartment: Outside 4 compartments including 2 water bottle slot, 1 buckle for keeping quick access belonging, Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, Back pouch for antitheft zipper pocket, Multifunction designs fits for 15.6-inch laptop up to 17-inch laptop., Thick back Air mesh cushion supports your spinal during excess weight with air cushion belt carrying system easy to carry on shoulder, Water resistance material protecting your electronic devices., Anti-theft zip at back protecting your electronic gadgets and cards and wallets protects your laptop and other electronic devices, External USB charging with earphone hole.; Use in daily life from office to gym to travelling.; Special Features: Earphone Cord Support; Strap Type: Adjustable; Age Range Description: Adult, Pattern Name: Solid, ",
